t,cmdty,market_id,market_name,state_id,state_name,district_id,district_name,variety,p_min,p_max,p_modal
"2023-09-14","Paddy(Dhan)(Common)","2154","Pulpally","32","Kerala","590","Wayanad","Other","2150","2170","2160"
"2023-09-14","Paddy(Dhan)(Common)","540","Kasargod","32","Kerala","588","Kasaragod","Other","2000","2100","2050"
"2023-09-13","Paddy(Dhan)(Common)","2154","Pulpally","32","Kerala","590","Wayanad","Other","2150","2170","2160"
"2023-09-12","Paddy(Dhan)(Common)","540","Kasargod","32","Kerala","588","Kasaragod","Other","2000","2100","2050"
"2023-09-12","Paddy(Dhan)(Common)","2154","Pulpally","32","Kerala","590","Wayanad","Other","2150","2170","2160"
"2023-09-11","Paddy(Dhan)(Common)","2154","Pulpally","32","Kerala","590","Wayanad","Other","2150","2170","2160"
"2023-09-11","Paddy(Dhan)(Common)","540","Kasargod","32","Kerala","588","Kasaragod","Other","2000","2100","2050"
"2023-09-09","Paddy(Dhan)(Common)","540","Kasargod","32","Kerala","588","Kasaragod","Other","2000","2100","2050"
"2023-09-08","Paddy(Dhan)(Common)","540","Kasargod","32","Kerala","588","Kasaragod","Other","2000","2100","2050"
"2023-09-08","Paddy(Dhan)(Common)","2154","Pulpally","32","Kerala","590","Wayanad","Other","2150","2170","2160"
"2023-09-07","Paddy(Dhan)(Common)","540","Kasargod","32","Kerala","588","Kasaragod","Other","2000","2100","2050"
"2023-09-07","Paddy(Dhan)(Common)","2154","Pulpally","32","Kerala","590","Wayanad","Other","2150","2160","2150"
"2023-09-05","Paddy(Dhan)(Common)","540","Kasargod","32","Kerala","588","Kasaragod","Other","2000","2100","2050"
"2023-09-05","Paddy(Dhan)(Common)","2154","Pulpally","32","Kerala","590","Wayanad","Other","2150","2170","2160"
"2023-09-04","Paddy(Dhan)(Common)","2154","Pulpally","32","Kerala","590","Wayanad","Other","2150","2170","2160"
"2023-09-04","Paddy(Dhan)(Common)","540","Kasargod","32","Kerala","588","Kasaragod","Other","2000","2100","2050"
"2023-09-02","Paddy(Dhan)(Common)","540","Kasargod","32","Kerala","588","Kasaragod","Other","2000","2100","2050"
"2023-09-02","Paddy(Dhan)(Common)","2154","Pulpally","32","Kerala","590","Wayanad","Other","2150","2170","2160"
"2023-09-01","Paddy(Dhan)(Common)","2154","Pulpally","32","Kerala","590","Wayanad","Other","2150","2170","2160"
"2023-09-01","Paddy(Dhan)(Common)","540","Kasargod","32","Kerala","588","Kasaragod","Other","2000","2100","2050"
"2023-08-26","Paddy(Dhan)(Common)","2154","Pulpally","32","Kerala","590","Wayanad","Other","2100","2140","2120"
"2023-08-26","Paddy(Dhan)(Common)","540","Kasargod","32","Kerala","588","Kasaragod","Other","2000","2100","2050"
"2023-08-25","Paddy(Dhan)(Common)","2154","Pulpally","32","Kerala","590","Wayanad","Other","2250","2270","2260"
"2023-08-25","Paddy(Dhan)(Common)","540","Kasargod","32","Kerala","588","Kasaragod","Other","2000","2100","2050"
"2023-08-24","Paddy(Dhan)(Common)","540","Kasargod","32","Kerala","588","Kasaragod","Other","2000","2100","2050"
"2023-08-24","Paddy(Dhan)(Common)","2154","Pulpally","32","Kerala","590","Wayanad","Other","2150","2170","2160"
"2023-08-23","Paddy(Dhan)(Common)","2154","Pulpally","32","Kerala","590","Wayanad","Other","2150","2170","2160"
"2023-08-22","Paddy(Dhan)(Common)","2154","Pulpally","32","Kerala","590","Wayanad","Other","2150","2170","2160"
"2023-08-22","Paddy(Dhan)(Common)","540","Kasargod","32","Kerala","588","Kasaragod","Other","2000","2100","2050"
"2023-08-21","Paddy(Dhan)(Common)","540","Kasargod","32","Kerala","588","Kasaragod","Other","2000","2100","2050"
"2023-08-21","Paddy(Dhan)(Common)","2154","Pulpally","32","Kerala","590","Wayanad","Other","2150","2170","2160"
"2023-08-19","Paddy(Dhan)(Common)","540","Kasargod","32","Kerala","588","Kasaragod","Other","2000","2100","2050"
"2023-08-18","Paddy(Dhan)(Common)","2154","Pulpally","32","Kerala","590","Wayanad","Other","4100","4300","4200"
"2023-08-18","Paddy(Dhan)(Common)","540","Kasargod","32","Kerala","588","Kasaragod","Other","2000","2100","2050"
"2023-08-17","Paddy(Dhan)(Common)","540","Kasargod","32","Kerala","588","Kasaragod","Other","2000","2100","2050"
"2023-08-17","Paddy(Dhan)(Common)","2154","Pulpally","32","Kerala","590","Wayanad","Other","2140","2160","2150"
"2023-08-16","Paddy(Dhan)(Common)","2154","Pulpally","32","Kerala","590","Wayanad","Other","2150","2170","2160"
"2023-08-16","Paddy(Dhan)(Common)","540","Kasargod","32","Kerala","588","Kasaragod","Other","2000","2100","2050"
"2023-08-15","Paddy(Dhan)(Common)","2154","Pulpally","32","Kerala","590","Wayanad","Other","2150","2170","2160"
"2023-08-14","Paddy(Dhan)(Common)","2154","Pulpally","32","Kerala","590","Wayanad","Other","2080","2100","2090"
"2023-08-13","Paddy(Dhan)(Common)","2154","Pulpally","32","Kerala","590","Wayanad","Other","2150","2170","2160"
"2023-08-12","Paddy(Dhan)(Common)","540","Kasargod","32","Kerala","588","Kasaragod","Other","2000","2100","2050"
"2023-08-08","Paddy(Dhan)(Common)","540","Kasargod","32","Kerala","588","Kasaragod","Other","2000","2100","2050"
"2023-08-08","Paddy(Dhan)(Common)","2154","Pulpally","32","Kerala","590","Wayanad","Other","2150","2170","2160"
"2023-08-07","Paddy(Dhan)(Common)","540","Kasargod","32","Kerala","588","Kasaragod","Other","2000","2100","2050"
"2023-08-05","Paddy(Dhan)(Common)","540","Kasargod","32","Kerala","588","Kasaragod","Other","2000","2100","2050"
"2023-08-05","Paddy(Dhan)(Common)","2154","Pulpally","32","Kerala","590","Wayanad","Other","2160","2180","2170"
"2023-08-04","Paddy(Dhan)(Common)","540","Kasargod","32","Kerala","588","Kasaragod","Other","2000","2100","2050"
"2023-08-03","Paddy(Dhan)(Common)","2154","Pulpally","32","Kerala","590","Wayanad","Other","2060","2080","2070"
"2023-08-02","Paddy(Dhan)(Common)","540","Kasargod","32","Kerala","588","Kasaragod","Other","2000","2100","2050"
"2023-08-01","Paddy(Dhan)(Common)","540","Kasargod","32","Kerala","588","Kasaragod","Other","2000","2100","2050"
"2023-07-31","Paddy(Dhan)(Common)","540","Kasargod","32","Kerala","588","Kasaragod","Other","2000","2100","2050"
"2023-07-31","Paddy(Dhan)(Common)","2154","Pulpally","32","Kerala","590","Wayanad","Other","2250","2270","2260"
"2023-07-29","Paddy(Dhan)(Common)","2154","Pulpally","32","Kerala","590","Wayanad","Other","2150","2170","2160"
"2023-07-27","Paddy(Dhan)(Common)","2154","Pulpally","32","Kerala","590","Wayanad","Other","2150","2170","2160"
"2023-07-26","Paddy(Dhan)(Common)","2154","Pulpally","32","Kerala","590","Wayanad","Other","2150","2170","2160"
"2023-07-25","Paddy(Dhan)(Common)","2154","Pulpally","32","Kerala","590","Wayanad","Other","2150","2170","2160"
"2023-07-24","Paddy(Dhan)(Common)","2154","Pulpally","32","Kerala","590","Wayanad","Other","2150","2170","2160"
"2023-07-22","Paddy(Dhan)(Common)","2154","Pulpally","32","Kerala","590","Wayanad","Other","2150","2170","2160"
"2023-07-21","Paddy(Dhan)(Common)","2154","Pulpally","32","Kerala","590","Wayanad","Other","2060","2080","2070"
"2023-07-21","Paddy(Dhan)(Common)","540","Kasargod","32","Kerala","588","Kasaragod","Other","2000","2200","2100"
"2023-07-20","Paddy(Dhan)(Common)","2154","Pulpally","32","Kerala","590","Wayanad","Other","2050","2070","2060"
"2023-07-20","Paddy(Dhan)(Common)","540","Kasargod","32","Kerala","588","Kasaragod","Other","2000","2100","2050"
"2023-07-19","Paddy(Dhan)(Common)","2154","Pulpally","32","Kerala","590","Wayanad","Other","2060","2080","2070"
"2023-07-19","Paddy(Dhan)(Common)","540","Kasargod","32","Kerala","588","Kasaragod","Other","2000","2100","2050"
"2023-07-18","Paddy(Dhan)(Common)","2154","Pulpally","32","Kerala","590","Wayanad","Other","2050","2070","2060"
"2023-07-17","Paddy(Dhan)(Common)","2154","Pulpally","32","Kerala","590","Wayanad","Other","2150","2170","2160"
"2023-07-15","Paddy(Dhan)(Common)","2154","Pulpally","32","Kerala","590","Wayanad","Other","2150","2170","2160"
"2023-07-14","Paddy(Dhan)(Common)","2154","Pulpally","32","Kerala","590","Wayanad","Other","2160","2180","2170"
"2023-07-13","Paddy(Dhan)(Common)","540","Kasargod","32","Kerala","588","Kasaragod","Other","2000","2100","2050"
"2023-07-13","Paddy(Dhan)(Common)","2154","Pulpally","32","Kerala","590","Wayanad","Other","2060","2080","2070"
"2023-07-12","Paddy(Dhan)(Common)","2154","Pulpally","32","Kerala","590","Wayanad","Other","2050","2070","2060"
"2023-07-11","Paddy(Dhan)(Common)","2154","Pulpally","32","Kerala","590","Wayanad","Other","2060","2080","2070"
"2023-07-11","Paddy(Dhan)(Common)","540","Kasargod","32","Kerala","588","Kasaragod","Other","2000","2100","2050"
"2023-07-10","Paddy(Dhan)(Common)","2154","Pulpally","32","Kerala","590","Wayanad","Other","2150","2170","2160"
"2023-07-10","Paddy(Dhan)(Common)","540","Kasargod","32","Kerala","588","Kasaragod","Other","2000","2100","2050"
"2023-07-08","Paddy(Dhan)(Common)","540","Kasargod","32","Kerala","588","Kasaragod","Other","2000","2100","2050"
"2023-07-07","Paddy(Dhan)(Common)","2154","Pulpally","32","Kerala","590","Wayanad","Other","2100","2300","2200"
"2023-07-06","Paddy(Dhan)(Common)","540","Kasargod","32","Kerala","588","Kasaragod","Other","2000","2100","2050"
"2023-07-06","Paddy(Dhan)(Common)","2154","Pulpally","32","Kerala","590","Wayanad","Other","2050","2070","2060"
"2023-07-05","Paddy(Dhan)(Common)","2154","Pulpally","32","Kerala","590","Wayanad","Other","2060","2080","2070"
"2023-07-05","Paddy(Dhan)(Common)","540","Kasargod","32","Kerala","588","Kasaragod","Other","2000","2100","2050"
